title,date_announced,company_name,reference_number,url,assigned_category,sub_category
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES SYMPHONY LIFE BERHAD (""SYMLIFE"" OR ""COMPANY"")
DIVIDEND REINVESTMENT PLAN APPLICABLE TO THE INTERIM DIVIDEND IN RESPECT OF THE FINANCIAL YEAR ENDED 31 MARCH 2020 (""SECOND DRP"")",25/9/2020,SYMPHONY LIFE BERHAD,GA1-23092020-00057,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090893,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS AT SYSTEMATIZATION BERHAD (""ATS"" OR THE ""COMPANY"")
PROPOSED ACQUISITION OF THE ENTIRE EQUITY INTEREST IN PEARL GLOVE (MALAYSIA) SDN BHD",25/9/2020,AT SYSTEMATIZATION BERHAD,GA1-25092020-00072,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090901,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS ACO GROUP BERHAD (""ACO"" OR ""COMPANY"")
(I)	PROPOSED PRIVATE PLACEMENT; AND
(II)	PROPOSED ACQUISITION
COLLECTIVELY REFERRED TO AS ""PROPOSALS"".",25/9/2020,ACO GROUP BERHAD,GA1-25092020-00054,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090909,General Announcement,Multiple Proposals
OTHERS Change in Boardroom,25/9/2020,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,GA1-21092020-00047,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090911,General Announcement,OTHERS
"OTHERS YI-LAI BERHAD (""YI-LAI"" or ""the Company"")
-Incorporation of a Wholly-Owned Subsidiary",25/9/2020,YI-LAI BERHAD,GA1-25092020-00030,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090922,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES KIMLUN CORPORATION BERHAD (""KIMLUN"" OR THE ""COMPANY"")
DIVIDEND REINVESTMENT PLAN THAT PROVIDES THE SHAREHOLDERS OF KIMLUN WITH AN OPTION TO ELECT TO REINVEST THEIR CASH DIVIDEND IN NEW ORDINARY SHARES IN KIMLUN (""DRP"")",25/9/2020,KIMLUN CORPORATION BERHAD,GA1-23092020-00051,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090929,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING OCEANCASH PACIFIC BERHAD (""OCEANCASH"" OR THE ""COMPANY"")
PLACEMENT OF UP TO 24,500,000 NEW ORDINARY SHARES IN OCEANCASH (""PLACEMENT"")",25/9/2020,OCEANCASH PACIFIC BERHAD,GA1-25092020-00070,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090938,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS PROPOSED CANCELLATION OF THE OPTIONS UNEXERCISED WITH AN EXERCISE PRICE OF RM0.65 UNDER EMPLOYEES SHARE OPTION SCHEME OF KNM GROUP BERHAD GRANTED ON 25 JULY 2014 (""THE PROPOSED OPTION CANCELLATION"")",25/9/2020,KNM GROUP BERHAD,GA1-25092020-00083,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090944,General Announcement,OTHERS
OTHERS PROPOSED RENEWAL OF SHARE BUY-BACK AUTHORITY,25/9/2020,GAMUDA BERHAD,GA1-21092020-00117,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090963,General Announcement,OTHERS
"MULTIPLE PROPOSALS GETS GLOBAL BERHAD (""GETS"" OR THE ""COMPANY"")
I.	PROPOSED PRIVATE PLACEMENT; AND
II.	PROPOSED DIVERSIFICATION
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",25/9/2020,GETS GLOBAL BERHAD,GA1-25092020-00033,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090964,General Announcement,Multiple Proposals
"OTHERS INARI AMERTRON BERHAD (""INARI"" OR ""THE COMPANY"")
- PROPOSED RENEWAL OF AUTHORITY FOR THE COMPANY TO PURCHASE ITS OWN SHARES",25/9/2020,INARI AMERTRON BERHAD,GA1-25092020-00060,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3090974,General Announcement,OTHERS
"OTHERS LANDMARKS EMPLOYEES SHARE OPTION SCHEME (SCHEME):
OFFER OF OPTIONS",25/9/2020,LANDMARKS BERHAD,GA1-25092020-00010,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091027,General Announcement,OTHERS
"OTHERS INSAS BERHAD (""INSAS"" OR ""THE COMPANY"")
- PROPOSED RENEWAL OF AUTHORITY FOR THE COMPANY TO PURCHASE ITS OWN SHARES",25/9/2020,INSAS BERHAD,GA1-25092020-00056,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091066,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS SCH GROUP BERHAD (""SCH"" or ""The Company"")
ADDITIONAL INFORMATION FOR PROPOSED DISPOSAL OF FREEHOLD LAND HELD UNDER GERAN 149604, LOT 3653, MUKIM 06, DAERAH SEBERANG PERAI TENGAH NEGERI PULAU PINANG APPROXIMATELY 377 SQUARE METRE TOGETHER WITH A UNIT OF TERRACE FACTORY ERECTED THEREON BEARING POSTAL ADDRESS AT NO.1, LORONG NAGASARI 23, TAMAN NAGASARI, 13600 SEBERANG PERAI, PULAU PINANG BY SIN CHEE HENG (BUTTERWORTH) SDN BHD, AN INDIRECT WHOLLY-OWNED SUBSIDIARY OF THE COMPANY",25/9/2020,SCH GROUP BERHAD,GA1-25092020-00062,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091070,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS NETX HOLDINGS BERHAD (""NETX"" OR THE ""COMPANY"")
(I)	SHARE CONSOLIDATION; AND
(II)	RIGHTS ISSUE WITH WARRANTS
(COLLECTIVELY REFERRED TO AS THE ""CORPORATE EXERCISES"")",25/9/2020,NETX HOLDINGS BERHAD,GA1-25092020-00073,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091093,General Announcement,Multiple Proposals
"OTHERS PAOS HOLDINGS BERHAD (""PAOS"" OR ""THE COMPANY"")
PROPOSED AMENDMENT TO THE CONSTITUTION OF THE COMPANY (""PROPOSED AMENDMENT"")",25/9/2020,PAOS HOLDINGS BERHAD,GA1-25092020-00022,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091098,General Announcement,OTHERS
"MULTIPLE PROPOSALS ASIA POLY HOLDINGS BERHAD (""ASIA POLY"" OR THE ""COMPANY"")
I.	ACQUISITION;
II.	DIVERSIFICATION; AND
III.	DISPOSAL
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",25/9/2020,ASIA POLY HOLDINGS BERHAD,GA1-25092020-00034,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091116,General Announcement,Multiple Proposals
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING UCrest Berhad (""UCrest"" or ""Company"") and its subsidiary companies (""UCrest Group"" or ""Group"")
-	Proposed Private Placement",25/9/2020,UCREST BERHAD,GA1-25092020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091120,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS OSK VENTURES INTERNATIONAL BERHAD (""OSKVI"" OR ""THE COMPANY"") - DEALINGS IN QUOTED SECURITIES PURSUANT TO RULE 9.20 OF THE ACE MARKET LISTING REQUIREMENTS OF BURSA MALAYSIA SECURITIES BERHAD",25/9/2020,OSK VENTURES INTERNATIONAL BERHAD,GA1-25092020-00049,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091123,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING DOLPHIN INTERNATIONAL BERHAD (""DOLPHIN"")
RENOUNCEABLE RIGHTS ISSUE OF UP TO 412,087,515 NEW ORDINARY SHARES IN DOLPHIN (""DOLPHIN SHARES"") (""RIGHTS SHARES"") TOGETHER WITH UP TO 247,252,509 FREE DETACHABLE WARRANTS (""WARRANTS-B"") AT AN ISSUE PRICE OF RM0.06 PER RIGHTS SHARE ON THE BASIS OF 5 RIGHTS SHARES FOR EVERY 4 EXISTING DOLPHIN SHARES HELD BY THE ENTITLED SHAREHOLDERS AT 5:00 P.M. ON 24 JULY 2020 TOGETHER WITH 3 WARRANTS-B FOR EVERY 5 RIGHTS SHARES SUBSCRIBED (""RIGHTS ISSUE"")",25/9/2020,DOLPHIN INTERNATIONAL BERHAD,GA1-25092020-00059,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091125,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS DOLPHIN INTERNATIONAL BERHAD (""DOLPHIN"")
ACQUISITION OF 6,000,000 ORDINARY SHARES IN ASIA POLY FOOD AND BEVERAGE SDN BHD (""AP F&B"") REPRESENTING THE ENTIRE EQUITY INTEREST IN AP F&B BY DOLPHIN FROM UNCLE DON'S HOLDINGS SDN BHD AND ASIA POLY HOLDINGS BERHAD FOR A PURCHASE CONSIDERATION OF RM22.0 MILLION TO BE SATISFIED VIA ISSUANCE OF 131,578,947 NEW ORDINARY SHARES IN DOLPHIN AT AN ISSUE PRICE OF RM0.076 EACH AND RM12.0 MILLION CASH (""ACQUISITION"")",25/9/2020,DOLPHIN INTERNATIONAL BERHAD,GA1-25092020-00058,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091131,General Announcement,Transactions (Chapter 10 of Listing Requirements)
OTHERS APPOINTMENT OF EXTERNAL AUDITORS,25/9/2020,POWERWELL HOLDINGS BERHAD,GA1-24092020-00014,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091143,General Announcement,OTHERS
Change in Financial Year End,25/9/2020,POWERWELL HOLDINGS BERHAD,CFY-24092020-00001,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091144,Financial Results,Change in Financial Year End
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING LUSTER INDUSTRIES BHD. (""LUSTER"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 20% OF THE TOTAL NUMBER OF ISSUED SHARES OF LUSTER (""PROPOSED PRIVATE PLACEMENT"")",25/9/2020,LUSTER INDUSTRIES BHD.,GA1-25092020-00106,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091145,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS NTPM HOLDINGS BERHAD (""NTHB"" OR ""COMPANY"")
DECLARATION OF FIRST INTERIM SINGLE TIER DIVIDEND OF 0.80 SEN PER ORDINARY SHARE IN RESPECT OF THE FINANCIAL YEAR ENDING 30 APRIL 2021",25/9/2020,NTPM HOLDINGS BERHAD,GA1-21092020-00121,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091146,General Announcement,OTHERS
"MEMORANDUM OF UNDERSTANDING M N C WIRELESS BERHAD (""THE COMPANY"")
- UPDATE ON MEMORANDUM OF UNDERSTANDING (""MOU"") ENTERED BETWEEN MNC AND M3 TECHNOLOGIES (ASIA) BHD (""M3 TECH"")",25/9/2020,M N C WIRELESS BERHAD,GA1-24092020-00114,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091150,General Announcement,Memorandum of Understanding
"MEMORANDUM OF UNDERSTANDING M N C WIRELESS BERHAD (""THE COMPANY"")
- UPDATE ON MEMORANDUM OF UNDERSTANDING (""MOU"") ENTERED BETWEEN MNC AND SANICHI PROPERTY SDN. BHD. (""SPSB"")",25/9/2020,M N C WIRELESS BERHAD,GA1-24092020-00113,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091151,General Announcement,Memorandum of Understanding
"MEMORANDUM OF UNDERSTANDING M N C WIRELESS BERHAD (""MNC"" OR ""THE COMPANY"")
- UPDATE ON MEMORANDUM OF UNDERSTANDING (""MOU"") ENTERED BETWEEN HARIMAU STUDIO SDN. BHD. (FORMERLY KNOWN AS DIGITAL KUNG-FU SDN. BHD.) (""HARIMAU STUDIO""), A WHOLLY-OWNED SUBSIDIARY OF MNC AND VISION WORKS (M) SDN. BHD. ('VISION WORKS"")",25/9/2020,M N C WIRELESS BERHAD,GA1-24092020-00115,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091152,General Announcement,Memorandum of Understanding
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS SEG INTERNATIONAL BHD (""SEGi"" OR THE ""COMPANY"")
PROPOSED ENTERING INTO A LEASING ARRANGEMENT WITH HCK CAPITAL GROUP BERHAD GROUP OF COMPANIES FOR THE LEASING OF PART OF A DEVELOPMENT NAMELY, EDUMETRO @ SUBANG JAYA, BY SEGi COLLEGE (SUBANG JAYA) SDN. BHD., A WHOLLY-OWNED SUBSIDIARY OF SEGi
(""PROPOSED TRANSACTION"")",25/9/2020,SEG INTERNATIONAL BHD,GA1-25092020-00110,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091153,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"OTHERS TENAGA NASIONAL BERHAD (""TNB"" OR ""COMPANY"")
PROPOSED INTERNAL REORGANISATION BY WAY OF A MEMBERS' SCHEME OF ARRANGEMENT UNDER SECTION 366 OF THE COMPANIES ACT, 2016 (""PROPOSED INTERNAL REORGANISATION"")",25/9/2020,TENAGA NASIONAL BHD,GA1-25092020-00080,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091154,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS HCK CAPITAL GROUP BERHAD (""HCK"" OR ""COMPANY"")
PROPOSED LEASE OF PART OF THE DEVELOPMENT KNOWN AS EDUMETRO @ SUBANG JAYA TO SEGI COLLEGE (SUBANG JAYA) SDN BHD, A WHOLLY-OWNED SUBSIDIARY OF SEG INTERNATIONAL BERHAD (""SEGI"")(""PROPOSAL"")",25/9/2020,HCK CAPITAL GROUP BERHAD,GA1-25092020-00090,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091163,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS DGB ASIA BERHAD (""DGB"" OR THE ""COMPANY"")
(I)	PROPOSED SHARE CONSOLIDATION; AND
(II)	PROPOSED RIGHTS ISSUE WITH WARRANTS
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",25/9/2020,DGB ASIA BERHAD,GA1-25092020-00078,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091169,General Announcement,Multiple Proposals
"OTHERS UNITED MALACCA BERHAD (""UMB"" OR THE ""COMPANY"")
RESPONSE TO CONCERNS ON ENVIRONMENTAL ISSUES RAISED BY NON-GOVERNMENTAL ORGANISATIONS (NGOs) REGARDING THE COMPANY'S INVESTMENT IN SULAWESI, INDONESIA",25/9/2020,UNITED MALACCA BERHAD,GA1-25092020-00081,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091176,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS NATIONWIDE EXPRESS HOLDINGS BERHAD (""NEHB"" OR THE ""COMPANY"")
PROPOSED DISPOSAL BY NATIONWIDE EXPRESS COURIER SERVICES BERHAD, A WHOLLY-OWNED SUBSIDIARY COMPANY OF NEHB OF A PARCEL OF LEASEHOLD INDUSTRIAL LAND HELD UNDER HSD 168513, TOWN OF SHAH ALAM, DISTRICT OF PETALING, SELANGOR DARUL EHSAN TOGETHER WITH BUILDINGS ERECTED ON THE LAND (""PROPERTY"") TO RUBICON LEXINGTON SDN BHD, FOR A DISPOSAL CONSIDERATION OF RM19,400,000 TO BE SATISFIED VIA CASH (""PROPOSED DISPOSAL"")",25/9/2020,NATIONWIDE EXPRESS HOLDINGS BERHAD,GA1-25092020-00117,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3091180,General Announcement,Transactions (Chapter 10 of Listing Requirements)
OTHERS CHANGE OF COMPANY NAME TO HONG SENG CONSOLIDATED BERHAD,1/10/2020,MSCM HOLDINGS BERHAD,GA1-01102020-00009,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092650,General Announcement,OTHERS
Change in Financial Year End,1/10/2020,KUB MALAYSIA BERHAD,CFY-22092020-00001,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092651,Financial Results,Change in Financial Year End
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS SALE AND PURCHASE AGREEMENT RELATING TO THE DISPOSAL OF THE ""TEAPOT"" TRADEMARK FOR A CASH CONSIDERATION OF RM83,175,000 (THE ""PROPOSED DISPOSAL"")",1/10/2020,FRASER & NEAVE HOLDINGS BHD,GA1-01102020-00008,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092658,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"OTHERS LONDON BISCUITS BERHAD (IN LIQUIDATION) (""THE COMPANY"" OR ""LBB"")
- MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE BURSA MALAYSIA SECURITIES BERHAD MAIN MARKET LISTING REQUIREMENTS (""MMLR"")",1/10/2020,LONDON BISCUITS BERHAD,GA1-01102020-00025,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092670,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,LONDON BISCUITS BERHAD,GA1-01102020-00020,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092671,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,COMINTEL CORPORATION BHD,GA1-30092020-00048,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092676,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,KONSORTIUM TRANSNASIONAL BERHAD,GA1-30092020-00030,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092678,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS FGV Holdings Berhad (""FGV"" or the Company"")
Clarification on the U.S. Customs and Border Protection's Withhold Release Order (WRO)",1/10/2020,FGV HOLDINGS BERHAD,GA1-01102020-00046,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092680,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,SUMATEC RESOURCES BERHAD,GA1-01102020-00057,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092699,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : BONUS ISSUES DATASONIC GROUP BERHAD (""DATASONIC"" OR ""COMPANY"")
BONUS ISSUE",1/10/2020,DATASONIC GROUP BERHAD,GA1-01102020-00073,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092717,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS DAGANG NeXCHANGE BERHAD (""DNeX"") - CHANGE IN BOARD PROCUREMENT AND TENDER COMMITTEE",1/10/2020,DAGANG NEXCHANGE BERHAD,GA1-30092020-00065,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092720,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,GA1-01092020-00092,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092731,General Announcement,Practice Note 17 / Guidance Note 3
TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RECURRENT RELATED PARTY TRANSACTIONS PROPOSED RENEWAL OF EXISTING SHAREHOLDERS MANDATE FOR RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE AND PROPOSED NEW SHAREHOLDERS MANDATE FOR ADDITIONAL RECURRENT RELATED PARTY TRANSACTIONS OF A REVENUE OR TRADING NATURE (PROPOSED SHAREHOLDERS MANDATE),1/10/2020,CHUAN HUAT RESOURCES BHD,GA1-01102020-00014,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092738,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"OTHERS GABUNGAN AQRS BERHAD (GBGAQRS OR THE COMPANY)
- ARTICLES OF AGREEMENT (THE AGREEMENT) WITH MRCB GEORGE KENT SDN. BHD. IN RESPECT OF THE LRT3 PROJECT (PACKAGE GS04)",1/10/2020,GABUNGAN AQRS BERHAD,GA1-01102020-00071,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092744,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : BONUS ISSUES ES CERAMICS TECHNOLOGY BERHAD
(""ES CERAMICS"" OR ""COMPANY"")
BONUS ISSUE OF SHARES WITH FREE WARRANTS",1/10/2020,ES CERAMICS TECHNOLOGY BHD,GA1-28092020-00049,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092761,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"MULTIPLE PROPOSALS ASIA POLY HOLDINGS BERHAD (""ASIA POLY"" OR THE ""COMPANY"")
I.	ACQUISITION;
II.	DIVERSIFICATION; AND
III.	DISPOSAL
(COLLECTIVELY REFERRED TO AS THE ""PROPOSALS"")",1/10/2020,ASIA POLY HOLDINGS BERHAD,GA1-01102020-00066,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092767,General Announcement,Multiple Proposals
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,FSBM HOLDINGS BERHAD,GA1-01102020-00075,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092789,General Announcement,Practice Note 17 / Guidance Note 3
"OTHERS TARGETED DATE OF RELEASE OF UNAUDITED FINANCIAL RESULTS FOR THE THIRD QUARTER ENDED 30 SEPTEMBER 2020 (""QUARTERLY RESULTS"") OF PAVILION REAL ESTATE INVESTMENT TRUST",1/10/2020,PAVILION REAL ESTATE INVESTMENT TRUST,GA1-30062020-00013,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092801,General Announcement,OTHERS
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,DAYA MATERIALS BERHAD,GA1-01102020-00021,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092808,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,MAA GROUP BERHAD,GA1-24092020-00016,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092812,General Announcement,Practice Note 17 / Guidance Note 3
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,BERTAM ALLIANCE BERHAD,GA1-30092020-00076,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092825,General Announcement,Practice Note 17 / Guidance Note 3
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING SCOPE INDUSTRIES BERHAD (""SCOPE"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF SCOPE PURSUANT TO SECTION 75 AND SECTION 76 OF THE COMPANIES ACT 2016 (""PROPOSED PRIVATE PLACEMENT"")",1/10/2020,SCOPE INDUSTRIES BERHAD,GA1-22092020-00013,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092835,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS DOLOMITE CORPORATION BERHAD (""DCB"" OR ""THE COMPANY"")
- MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT PURSUANT TO PARAGRAPH 9.19A OF THE BURSA MALAYSIA SECURITIES BERHAD MAIN MARKET LISTING REQUIREMENTS (""MMLR"")",1/10/2020,DOLOMITE CORPORATION BERHAD,GA1-29092020-00025,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092837,General Announcement,OTHERS
"MULTIPLE PROPOSALS DOLPHIN INTERNATIONAL BERHAD (""DOLPHIN"")
(I)	RIGHTS ISSUE;
(II)	CAPITALISATION; AND
(III)	ACQUISITION
(COLLECTIVELY THE ""CORPORATE EXERCISES"")",1/10/2020,DOLPHIN INTERNATIONAL BERHAD,GA1-01102020-00055,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092860,General Announcement,Multiple Proposals
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,EKA NOODLES BERHAD,GA1-01102020-00109,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092862,General Announcement,Practice Note 17 / Guidance Note 3
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS PROTASCO BERHAD (""PROTASCO"" OR THE ""COMPANY"")
JOINT DEVELOPMENT BETWEEN DE CENTRUM RETAIL SDN BHD (NOW KNOWN AS DC RESORT HOMES SDN BHD) (""DCRSB""), AN INDIRECT WHOLLY-OWNED SUBSIDIARY OF PROTASCO, AND PENMALAND SDN BHD (""PENMALAND"") TO JOINTLY DEVELOP THREE (3) CONTIGUOUS PARCELS OF FREEHOLD DEVELOPMENT LAND IN MUKIM OF TAMPIN TENGAH, DISTRICT OF TAMPIN, NEGERI SEMBILAN DARUL KHUSUS (""TAMPIN LAND"") (""JOINT DEVELOPMENT"")",1/10/2020,PROTASCO BERHAD,GA1-01102020-00108,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092884,General Announcement,Transactions (Chapter 10 of Listing Requirements)
Shareholder agreement between Key Alliance Group Berhad (KAG) and Rimbunan Daun Ventures Sdn Bhd (RDV) and Fortifoods Sdn Bhd (Forti),1/10/2020,KEY ALLIANCE GROUP BERHAD,GA1-01102020-00083,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092887,Reply to Query,-
PRACTICE NOTE 17 / GUIDANCE NOTE 3 : MONTHLY ANNOUNCEMENT,1/10/2020,WINTONI GROUP BERHAD,GA1-01102020-00079,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3092888,General Announcement,Practice Note 17 / Guidance Note 3
